Id,SalePrice
1461,126313.195
1462,156364.03
1463,189511.67
1464,196336.92
1465,187543.66
1466,176947.05
1467,176578.55
1468,173391.23
1469,179409.9
1470,125123.96
1471,195594.6
1472,91900.58
1473,98029.54
1474,155924.3
1475,107137.4
1476,345852.25
1477,238033.7
1478,267474.75
1479,249354.72
1480,514076.0
1481,356031.34
1482,196672.92
1483,182188.83
1484,162933.47
1485,172655.14
1486,191440.1
1487,344771.78
1488,224205.97
1489,186819.97
1490,236215.55
1491,191619.83
1492,88228.72
1493,184178.8
1494,297753.88
1495,287709.44
1496,239946.62
1497,187183.61
1498,161259.92
1499,160346.23
1500,159634.45
1501,177188.88
1502,147567.12
1503,299623.94
1504,234945.28
1505,227240.77
1506,174510.52
1507,262172.75
1508,207147.23
1509,153549.66
1510,150687.75
1511,143604.53
1512,169727.6
1513,135428.17
1514,190020.94
1515,204992.77
1516,154770.66
1517,156303.8
1518,127359.14
1519,231605.17
1520,134109.38
1521,134604.61
1522,178216.2
1523,120436.695
1524,133176.8
1525,125527.46
1526,118081.2
1527,104291.78
1528,130997.086
1529,151799.39
1530,162052.03
1531,106411.266
1532,94832.586
1533,140962.8
1534,121198.305
1535,161911.14
1536,113450.7
1537,74868.52
1538,135551.95
1539,188271.58
1540,103045.18
1541,144309.1
1542,146325.36
1543,191979.44
1544,73194.945
1545,109203.23
1546,126417.07
1547,137950.92
1548,137257.23
1549,116157.086
1550,147755.4
1551,114319.04
1552,135561.14
1553,146023.4
1554,113984.93
1555,178214.33
1556,83033.47
1557,117921.734
1558,82010.93
1559,97227.71
1560,133818.08
1561,170768.83
1562,129899.586
1563,122205.27
1564,161979.4
1565,147211.92
1566,249746.69
1567,70276.82
1568,227327.69
1569,152337.72
1570,132370.22
1571,111997.39
1572,139586.52
1573,251796.0
1574,104238.28
1575,211388.45
1576,240563.44
1577,184430.67
1578,136372.73
1579,151530.5
1580,188941.6
1581,142039.81
1582,129370.94
1583,321343.56
1584,235774.64
1585,144887.45
1586,68289.05
1587,102378.6
1588,141299.69
1589,97758.61
1590,134892.72
1591,100077.01
1592,121219.92
1593,118977.484
1594,125696.01
1595,150691.77
1596,252481.31
1597,197483.17
1598,202544.62
1599,155654.8
1600,156373.88
1601,83197.555
1602,125498.49
1603,67998.1
1604,273481.38
1605,244238.78
1606,170341.05
1607,164067.53
1608,219319.27
1609,178627.12
1610,161503.86
1611,149206.4
1612,186594.73
1613,176854.44
1614,124777.43
1615,89743.6
1616,81554.27
1617,89041.38
1618,130917.28
1619,144005.27
1620,205449.56
1621,150312.42
1622,147482.16
1623,301807.22
1624,224427.81
1625,122402.516
1626,161111.89
1627,185840.84
1628,268014.28
1629,170807.42
1630,381704.84
1631,209108.88
1632,236416.34
1633,165843.6
1634,193281.92
1635,177159.98
1636,158941.73
1637,202548.48
1638,191211.45
1639,191095.33
1640,256930.53
1641,177878.47
1642,228086.02
1643,219060.06
1644,217388.06
1645,189684.17
1646,156695.6
1647,150900.6
1648,140892.38
1649,135280.75
1650,116983.52
1651,119214.87
1652,95702.516
1653,97450.78
1654,151279.98
1655,141683.19
1656,152998.88
1657,152109.66
1658,150809.95
1659,114908.84
1660,153506.77
1661,465900.34
1662,371169.25
1663,357775.72
1664,553447.9
1665,284040.12
1666,311851.53
1667,371245.72
1668,325864.38
1669,287918.6
1670,330254.72
1671,268209.66
1672,548362.7
1673,289868.9
1674,233229.66
1675,193793.73
1676,194072.27
1677,221955.77
1678,509330.25
1679,454595.9
1680,318926.78
1681,241392.38
1682,312543.2
1683,178412.78
1684,174026.22
1685,175165.97
1686,162420.89
1687,161972.92
1688,186744.98
1689,184438.4
1690,188534.81
1691,173736.19
1692,246896.38
1693,169539.94
1694,183201.11
1695,162945.75
1696,280036.78
1697,168456.88
1698,348785.62
1699,320702.47
1700,250879.64
1701,268253.12
1702,239058.58
1703,241982.67
1704,285889.2
1705,207866.6
1706,477327.94
1707,210610.11
1708,203275.12
1709,245676.42
1710,207149.81
1711,252051.88
1712,236189.86
1713,286117.75
1714,233984.23
1715,201338.27
1716,183522.69
1717,170862.98
1718,141028.16
1719,198019.72
1720,234332.81
1721,154837.08
1722,133398.11
1723,159627.14
1724,205256.66
1725,239319.31
1726,196813.84
1727,169702.19
1728,176062.66
1729,172988.39
1730,149177.23
1731,122160.06
1732,130440.09
1733,117017.336
1734,115508.64
1735,135245.03
1736,116458.234
1737,273948.62
1738,216323.61
1739,273083.12
1740,240155.88
1741,196614.8
1742,174239.12
1743,168839.19
1744,286718.97
1745,229157.84
1746,180696.55
1747,208018.89
1748,221210.86
1749,162465.97
1750,121565.03
1751,235026.84
1752,127176.11
1753,142522.73
1754,177605.39
1755,166761.89
1756,124024.91
1757,122769.95
1758,146722.08
1759,166394.12
1760,173959.34
1761,137867.02
1762,173867.97
1763,173005.06
1764,124349.66
1765,163652.62
1766,171836.6
1767,220501.89
1768,142871.52
1769,166911.77
