Id,SalePrice
1461,122108.0
1462,159454.0
1463,191673.0
1464,199313.0
1465,190138.0
1466,173188.0
1467,173348.0
1468,165382.0
1469,185778.0
1470,124631.0
1471,185114.0
1472,96176.0
1473,96926.0
1474,146469.0
1475,110949.0
1476,364679.0
1477,248462.0
1478,290590.0
1479,289124.0
1480,548432.5
1481,327181.0
1482,209564.0
1483,178095.0
1484,162490.0
1485,181364.0
1486,192906.0
1487,326255.0
1488,236860.0
1489,197593.0
1490,247953.0
1491,191602.0
1492,92100.0
1493,184308.0
1494,288181.0
1495,288389.0
1496,238354.0
1497,179483.0
1498,166740.0
1499,162407.0
1500,162382.0
1501,180523.0
1502,145955.0
1503,282417.0
1504,242281.0
1505,227031.0
1506,191895.0
1507,255150.0
1508,201686.0
1509,161480.0
1510,149225.0
1511,152308.0
1512,176111.0
1513,148501.0
1514,160962.0
1515,199621.0
1516,149578.0
1517,165829.0
1518,131122.0
1519,214844.0
1520,131470.0
1521,137147.0
1522,172908.0
1523,118015.0
1524,127449.0
1525,123881.0
1526,116118.0
1527,108198.0
1528,134561.0
1529,154198.0
1530,178638.0
1531,110121.0
1532,95961.0
1533,150860.0
1534,123425.0
1535,154912.0
1536,109821.0
1537,81388.0
1538,148190.0
1539,190646.0
1540,95953.0
1541,143172.0
1542,144370.0
1543,196887.0
1544,84979.0
1545,114369.0
1546,132856.0
1547,132197.0
1548,137918.0
1549,120382.0
1550,142317.0
1551,105762.0
1552,145104.0
1553,145586.0
1554,118752.0
1555,171753.0
1556,83753.0
1557,108438.0
1558,96239.0
1559,88034.0
1560,133414.0
1561,141148.0
1562,130443.0
1563,125039.0
1564,159881.0
1565,154062.0
1566,236232.0
1567,79096.0
1568,231302.0
1569,147086.0
1570,137539.0
1571,120440.0
1572,145620.0
1573,239746.0
1574,124176.0
1575,227556.0
1576,248188.0
1577,184675.0
1578,144000.0
1579,150048.0
1580,190162.0
1581,153436.0
1582,127169.0
1583,307647.0
1584,217762.0
1585,138345.0
1586,67117.0
1587,103058.0
1588,152711.0
1589,101723.0
1590,132707.0
1591,95942.0
1592,120742.0
1593,120094.0
1594,132235.0
1595,129651.0
1596,226668.0
1597,195057.0
1598,216092.0
1599,162308.0
1600,162224.0
1601,76614.0
1602,118106.0
1603,77051.0
1604,269959.0
1605,240633.0
1606,167539.0
1607,167404.0
1608,214975.0
1609,179812.0
1610,157109.0
1611,143087.0
1612,176768.0
1613,173778.0
1614,129335.0
1615,93295.0
1616,82193.0
1617,93899.0
1618,129045.0
1619,141298.0
1620,184019.0
1621,141787.0
1622,140726.0
1623,268150.0
1624,213568.0
1625,113707.0
1626,161775.0
1627,191474.0
1628,275888.0
1629,177360.0
1630,353554.0
1631,217021.0
1632,240323.0
1633,169489.0
1634,187066.0
1635,173724.0
1636,152569.0
1637,207253.0
1638,180634.0
1639,183766.0
1640,250655.0
1641,176597.0
1642,241884.0
1643,214161.0
1644,233284.0
1645,198744.0
1646,156851.0
1647,152391.0
1648,134346.0
1649,140435.0
1650,117220.0
1651,125242.0
1652,96422.0
1653,99985.0
1654,144788.0
1655,139349.0
1656,144184.0
1657,150082.0
1658,145271.0
1659,117623.0
1660,160405.0
1661,505476.4
1662,381126.0
1663,375694.0
1664,534592.3
1665,308542.0
1666,320679.0
1667,377100.0
1668,341111.0
1669,292476.0
1670,335966.0
1671,257514.0
1672,430241.0
1673,284667.0
1674,236691.0
1675,194987.0
1676,194776.0
1677,221575.0
1678,510115.10000000003
1679,402137.0
1680,330542.0
1681,245268.0
1682,308278.0
1683,180077.0
1684,167091.0
1685,171485.0
1686,165967.0
1687,164590.0
1688,186774.0
1689,189832.0
1690,189432.0
1691,178400.0
1692,256594.0
1693,166377.0
1694,180759.0
1695,161808.0
1696,266525.0
1697,167767.0
1698,343364.0
1699,311200.0
1700,253650.0
1701,266530.0
1702,243650.0
1703,241983.0
1704,271569.0
1705,229440.0
1706,434337.0
1707,213046.0
1708,207060.0
1709,262408.0
1710,223280.0
1711,270301.0
1712,256490.0
1713,277382.0
1714,223987.0
1715,206615.0
1716,178385.0
1717,167206.0
1718,135179.0
1719,204026.0
1720,235433.0
1721,158307.0
1722,129490.0
1723,159163.0
1724,206645.0
1725,233947.0
1726,183633.0
1727,159154.0
1728,170569.0
1729,170609.0
1730,153518.0
1731,121031.0
1732,129101.0
1733,117185.0
1734,126133.0
1735,123097.0
1736,110730.0
1737,284585.0
1738,241416.0
1739,247325.0
1740,224531.0
1741,193915.0
1742,175811.0
1743,173710.0
1744,316709.0
1745,215651.0
1746,173295.0
1747,211983.0
1748,223364.0
1749,150672.0
1750,124169.0
1751,239054.0
1752,119173.0
1753,152850.0
1754,186274.0
1755,170357.0
1756,130490.0
1757,119937.0
1758,148673.0
1759,161838.0
1760,164972.0
1761,147177.0
1762,182484.0
1763,173885.0
1764,117891.0
1765,169486.0
1766,178578.0
1767,218878.0
1768,145035.0
1769,166523.0
1770,145391.0
1771,127021.0
1772,136368.0
1773,130449.0
1774,142421.0
1775,136442.0
1776,125317.0
1777,106950.0
1778,137748.0
1779,120946.0
1780,174122.0
1781,128129.0
1782,94533.0
1783,150283.0
1784,111104.0
1785,124454.0
1786,137329.0
1787,159479.0
1788,65967.0
1789,94707.0
1790,86564.0
1791,178318.0
1792,161377.0
1793,124963.0
1794,147699.0
1795,132291.0
1796,121573.0
1797,109894.0
1798,123221.0
1799,110225.0
1800,132329.0
1801,134622.0
1802,125775.0
1803,146987.0
1804,140338.0
1805,130275.0
1806,120121.0
1807,126453.0
1808,120499.0
1809,123250.0
1810,149000.0
1811,99007.0
1812,97547.0
1813,127716.0
1814,96671.0
1815,60455.0
1816,98517.0
1817,117940.0
1818,152326.0
1819,129244.0
1820,45033.450000000004
1821,110494.0
1822,149788.0
1823,38877.3
1824,124382.0
1825,144024.0
1826,108232.0
1827,103393.0
1828,137429.0
1829,116172.0
1830,144532.0
1831,140727.0
1832,92851.0
1833,141064.0
1834,120331.0
1835,123107.0
1836,125820.0
1837,89556.0
1838,126770.0
1839,98519.0
1840,158350.0
1841,139505.0
1842,90738.0
1843,130937.0
1844,137592.0
1845,145150.0
1846,153532.0
1847,169844.0
1848,64198.0
1849,109599.0
1850,118539.0
1851,149754.0
1852,123506.0
1853,132643.0
1854,165814.0
1855,146862.0
1856,218699.0
