Id,SalePrice
1461,121396.0
1462,164563.0
1463,193796.0
1464,200330.0
1465,189585.0
1466,173619.0
1467,174804.0
1468,165867.0
1469,188490.0
1470,125074.0
1471,184249.0
1472,96567.0
1473,97485.0
1474,147045.0
1475,111471.0
1476,371163.0
1477,247834.0
1478,293278.0
1479,290710.0
1480,569000.3
1481,333750.0
1482,209012.0
1483,179261.0
1484,162902.0
1485,183552.0
1486,193885.0
1487,332288.0
1488,239893.0
1489,198204.0
1490,248604.0
1491,193596.0
1492,91679.0
1493,185909.0
1494,287424.0
1495,288080.0
1496,242250.0
1497,181443.0
1498,169364.0
1499,162846.0
1500,163021.0
1501,184281.0
1502,144786.0
1503,290990.0
1504,239503.0
1505,229141.0
1506,194242.0
1507,255665.0
1508,202234.0
1509,160866.0
1510,149206.0
1511,152320.0
1512,178294.0
1513,147849.0
1514,164518.0
1515,198808.0
1516,150582.0
1517,167212.0
1518,129241.0
1519,215947.0
1520,132066.0
1521,137087.0
1522,176773.0
1523,116747.0
1524,127799.0
1525,124187.0
1526,114562.0
1527,106570.0
1528,134059.0
1529,155452.0
1530,180248.0
1531,109062.0
1532,95630.0
1533,151633.0
1534,121514.0
1535,157122.0
1536,108869.0
1537,79268.0
1538,148548.0
1539,191402.0
1540,95607.0
1541,145139.0
1542,143825.0
1543,198365.0
1544,82420.0
1545,113193.0
1546,131802.0
1547,131431.0
1548,138851.0
1549,119472.0
1550,141483.0
1551,105106.0
1552,145670.0
1553,144044.0
1554,118725.0
1555,172361.0
1556,82274.0
1557,107490.0
1558,94828.0
1559,92659.0
1560,131514.0
1561,144201.0
1562,129699.0
1563,125743.0
1564,158371.0
1565,154702.0
1566,238211.0
1567,78106.0
1568,230967.0
1569,145103.0
1570,134775.0
1571,118417.0
1572,144356.0
1573,244321.0
1574,121997.0
1575,228089.0
1576,248745.0
1577,185228.0
1578,144121.0
1579,150599.0
1580,191210.0
1581,155606.0
1582,128242.0
1583,311228.0
1584,219227.0
1585,138559.0
1586,70136.0
1587,102984.0
1588,151567.0
1589,101958.0
1590,130704.0
1591,93872.0
1592,120489.0
1593,120300.0
1594,129966.0
1595,134160.0
1596,228421.0
1597,193887.0
1598,216618.0
1599,162623.0
1600,160186.0
1601,76276.0
1602,118681.0
1603,81958.0
1604,266608.0
1605,240010.0
1606,167321.0
1607,166270.0
1608,215992.0
1609,179586.0
1610,156147.0
1611,142150.0
1612,177635.0
1613,174061.0
1614,125995.0
1615,91963.0
1616,81099.0
1617,93099.0
1618,129873.0
1619,145337.0
1620,186757.0
1621,142911.0
1622,141101.0
1623,267523.0
1624,214515.0
